formula,target
K2NaH5(CO4)2,4.3382000000000005
LiSiPCO7,5.7639
CaYAl3O7,4.2531
Sr2PbO4,1.3966000000000005
HfMg30VO32,0.16600000000000034
Cs2KTlI6,0.4688
NaCaAsO4,3.5788
La4PdO7,0.3863000000000003
In6Ge2PtO9,1.3445
Hg2Pb(SI)2,1.6317
AlCdCl4,2.7699
Ag5GeO4,0.6784999999999999
CsC10,0.7518000000000002
TlBF4,5.7573
SiPHO5,5.4413
Cs2NaHoCl6,5.2906
Ca3Al2(HO)12,4.1187000000000005
Co8Te(AsO8)2,0.7623000000000002
EuSeO3,0.010200000000000207
Hf2ZnIr,0.1705000000000001
Nd3GdAl4O12,2.8591000000000006
Cs2LiVO4,3.9955
Li3SiNi3O8,0.2410000000000001
CsK5Ru2O9,0.19710000000000005
Y2Ti12(CuO4)9,0.3073000000000006
KNb2Cl11,2.0711
K4Ti2PO4F9,3.0556
Sr2YTaO6,3.845
FeMoClO4,2.2059
K2PO3F,4.4626
LiHfPCO7,4.8514
K2PtC2,0.9817
Y4MnS7,0.5625
Li3Nd2H6(N3O10)3,3.5123
Ba5V4(ClO7)2,3.2995
NaCaFe2(SiO3)4,1.207
BaLiLaTeO6,2.9525999999999994
WSeS,0.7620999999999998
LiVP3(H7O8)2,2.8297
GdH9C5(NO4)2,3.0433000000000003
W(SO4)2,2.8632
K2PdO4,0.4503
Na4RhW5O26,0.10930000000000006
TmN,0.15669999999999984
KCa4Si8H16O29,0.9657
BaB2H10O9,0.9708
K3H(SO4)2,5.5008
K14Fe4O13,2.2505
HgH3CSO3,2.8054
FeHgO2F5,0.02629999999999999
Na4Mg3P4O15,4.7301
ScAgHg2,0.0804999999999998
Rb2Ti(WO4)3,2.7552
BaPr(SnS3)2,0.3689
K2Sr3Mn2(P2O7)3,4.2811
SiPb(OF3)2,0.03309999999999999
K2CdSn,0.16679999999999984
Zn2FeP2(H2O3)4,3.1505
YAl3(Si5N8)3,3.0497
Co20(As4O19)3,0.09320000000000016
K(BH)6,5.5284
Li2CrPO6,0.8508
Tl2V(SO5)2,0.5901
Ca8Fe5(WO8)3,0.09060000000000024
Tb(ZnP)3,0.2306999999999997
CsNiBr3,0.8212
Na3AsO4,3.2282
Na8Fe7(PO4)8,0.005700000000000038
Li5NiO3F,3.0179
Li4MnGe2S7,1.4474
Li3MnB8O15,1.3799
Ca2CrSbO6,2.0326000000000004
Cs3Li2Cl5,5.257300000000001
Cs2RbAlBr6,3.2264
Li4Fe2Si3O10,3.1586000000000003
NaYSiO4,4.2827
K2ScCuCl6,1.8614
RbHo(WO4)2,3.3988000000000005
Ba(NO3)2,3.6154
VZnNiP2O9,1.9696
PH7(NO2)2,5.4089
BaFe4Sn2O11,1.6269000000000005
SrFeMoO5,2.086
Li7Cr3Fe(PO4)6,1.5433
WO5,1.4230999999999998
Si3PH27C9(NCl)2,3.7561
Cd(GaO2)2,1.5793
Ca3LaTi2Cr2O12,0.5505999999999993
LiMn2(PO3)5,4.2135
CuSbAs2O7,0.0484
S5N2O2F,1.0804999999999998
Mn3Si(O2F)2,2.7393
Na2Cu2Si4O11,0.2544000000000002
Pr3Si6N11,2.9904
NdInCu4,0.11990000000000035
Sr9ThCl22,2.0234
Mn9(NbGe4)2,0.021100000000000563
Cr3CuO8,0.4962999999999997
Gd10S19,0.3403999999999998
CdSnSb2,0.007000000000000117
MgCO6,1.9067
H8C2N6O7,2.3892
CaSi4NiO10,3.3088
K2TlSbBr6,1.1068
Na3CoPCO7,2.8697
ZrHg3(SeCl3)2,2.5681000000000003
SrLa2Cl8,3.7179
Na3AsS3,2.5165
LiLa5Si4N10O,2.510699999999999
BiSbS3,1.3443999999999994
Ca2CdGe,0.0040999999999997705
KAlP2O7,5.2967
LaTiNO2,1.3118999999999996
LiNi2(PO3)5,3.8967
PBrNF,4.2347
Si8C3Cl20,4.6487
Rb2Mn(PO3)4,4.559900000000002
Na3Y(BO3)2,3.6611
BaGaF5,5.7568
NbTe7Br5O,0.6358000000000001
As4S5,1.9867
CaTiF5,0.2338
CuH10Se2(NO5)2,0.33830000000000005
KYbBr3,4.5123
K4BaTa6(Si2O13)2,2.8469999999999995
CuPH4O5F,0.2504
Al2Ge(O2F)2,4.0658
K3TaF8,3.8153
Te3WO12,1.5961000000000003
Li4Y3VO8,1.7863999999999995
K2Mg5Sn3,0.06389999999999985
Ag3BiBr6,0.224
Ba6Na2V2Sb2O17,3.1860000000000004
K3BP3(HO4)3,4.848
Al2Si2Pb2O9,2.7575000000000003
Lu2PbS4,2.3212000000000006
K3In3(PO4)4,3.4717
KCuS,1.8615
HfTl8(MoO4)6,3.4417000000000004
Ba2PrTaO6,3.4876000000000005
BaDyCuTe3,0.5288000000000004
BaSm2CoO5,1.5058000000000002
Sr2YNbO6,3.2307
Mn4C15S4O15,1.9026
Li5Ni6(P2O7)4,0.7259000000000002
LuTa5Ag2O15,2.6212
K2GaAs2,1.0115000000000005
Hg3ClO,1.1735
NaNd9(Si3O13)2,4.4519
Li7Mn4(PO4)6,0.1835
CoCuO2,0.0862999999999996
HgPbF6,1.3237
Ca5Mn2(NiO6)2,0.023600000000000062
LiV2CoO6,1.0274
Na6Zn3P4H6O19,3.978
Li8CoO5F,1.6314000000000002
ZnCu(SeO3)2,0.4735
Rb2Ag2GeS4,1.907
CdCu2GeSe4,0.05410000000000004
NiAs2S6(OF)12,3.0317
Ga2Sn2S5,1.6968
CaP3,0.024099999999999788
KCaH3,3.3245
DySeI,0.0658000000000003
Eu2BBrN2,0.03010000000000002
Ni3(AsO4)2,2.1053999999999995
Fe7(CoO6)2,0.4803000000000002
H7WC7NO5,2.5006
YTmO3,4.0595
TbO3,0.1884
CsRb2GaI6,1.1875
K2Fe3(S3O19)2,0.03190000000000004
K2LiBO3,3.6258
Li4Fe3P3O12F,3.5868999999999995
ZnHC4O3,2.0917000000000003
TaTiCrO6,1.7615000000000005
WCl4O,2.3255
CaAl2Si4(H2O7)2,0.1098
Na4Al3Ge3ClO12,4.2529
Na2H2CO4,4.1589
Lu2Cu2O5,0.2839999999999998
Li4NiSn3(PO4)4,2.1562
Sr2Ge2Se5,1.1252
GdH6C6Cl3(O3F2)3,3.1337
BaHfMg30O32,0.2774000000000001
RbBH4,6.086
K2NaDyCl6,4.8121
NaCaMgAl(SiO3)4,5.039200000000001
La3CuSiSe7,1.5846
Li4MnV3(PO4)4,2.500900000000001
Rb2NaCeCl6,0.3267000000000002
Na2Cu3(SiO3)4,0.4752999999999998
Dy3CrS6,0.2809000000000008
K5Na3Ta3Nb5O24,1.4649
Ca2V2O7,3.0528
Li5Fe2Co3O10,1.665
Na3VBAsO7,2.2396000000000003
Ba3P2,0.2216999999999998
Na2Si4O9,4.4699
AlSiAgO4,2.5469999999999997
KV2P2H4O13,0.5438000000000001
Y2NCl3,2.1398
Li2MnP2O7,4.1219
Cd2H11C2NCl5O2,0.2407000000000001
Cs2LiDyCl6,5.0917
FeO,1.2698
RbTaTiO5,2.9953
V5BO9,1.4442
TiGeTe6,0.4183000000000003
NbCoSn,1.0008999999999997
LiFeO2,1.6166999999999998
TbH2C2SNO9,0.4462
Rb5Th(PS4)3,2.0725
K2NdF5,6.6726
Na3NO4,3.7504
Rb2Mn2Be3F12,4.5671
NbP(Cl3O)2,2.6777
SnWO4,0.915
K2NaCa2TiSi7HO20,3.4502000000000006
La4(GeS4)3,1.9356
Cs2KMn3F12,1.947
Fe2(SO4)3,2.2848
HgS4,1.0461
CsNb3VCl11,0.14570000000000016
Li3Fe(MoO4)3,2.2783
Al2P2H8C2NO8F,5.4001
K2CdN12,2.911
InCuAu2,0.3087
Ni2As2O7,2.3235
Fe(HO)2,2.3366
LiVO2F,2.4218
KZn4(PO4)3,3.83
KP4(WO4)8,1.2862
CoPH14N4O7,0.6347999999999998
PmI3,2.0675
MnCr3(PO4)4,1.0877000000000003
EuHfO3,0.4795999999999996
MoW2(Se2S)2,0.8536999999999999
BaZnMoF7,3.8422000000000014
Cs2(PSe2)3,1.3958
CaLaCr2O6,0.6357999999999997
Cs3TbCl6,4.7669
Li4MnFe3(PO4)4,3.8727
ReC4IO4,2.3533
CaSi2NiO6,4.4392
Er2S2O,2.6472
CaMg2TiAl2SiO10,2.3251000000000004
CuH8C2(N6Cl)2,0.6377999999999999
Cd3PCl3,1.8279
Ho2Zr2O7,4.0204
UBCO5,0.2610999999999999
RbTiP2O7,0.10890000000000022
V2B(PO4)3,1.9429000000000003
La16Mg2Ga14O47,2.7936999999999994
Ca3V2O8,3.4501
Cs2TbCuCl6,2.3778
Nb2Zn2CuO8,0.0535000000000001
Ce4ThO10,1.8416
K2CePCO7,0.2603
HoSiRh,0.06230000000000047
Hg3PO4,2.1319
NiP6(WO8)3,1.8926000000000005
LiAlTe2,2.4411
Sm2Si2O7,5.1057000000000015
YFe3Se2ClO8,2.5517
Li3LaO3,3.8722
K(IO3)2,1.0719
Li3VSiO5,1.6548999999999996
Sr3(GaO6)2,0.14959999999999996
Li2FeSnO4,1.4345
Sb4PtC4(O2F11)2,3.5057
CaScSi3HO9,5.0957
KO4F,0.9502
Ca8MgSi4(ClO8)2,0.8441000000000001
C6F5,3.7654
Rb2HgPSe5,1.3726000000000005
BaSrCuCO4,0.09409999999999964
Ca(BC)2,0.4750999999999994
Sr2HfTiO6,2.4816
Cs2CuH8(SeO6)2,0.8605999999999999
DyBeNF6,0.0907
KHo(MoO4)2,3.5781
Cs2KAlBr6,3.1203
BaReN3,1.7855000000000003
GaBi25O39,2.1910000000000007
CrH10SNO10,2.2768
Sr2V2O7,3.452
BiClF8,2.0644
K2Na3TlO4,1.3295999999999997
Cs2Mn3Se4,0.4400999999999997
Pr3CuGeS7,1.6603000000000003
SrCaB14H5O26,0.00780000000000003
KHgH2I3O,1.8534
RbEr2Cu3S5,1.4910000000000003
BaV4As4O19,1.5368000000000002
LiTi(SO4)2,0.17819999999999991
V3Pb5ClO12,2.7954
Li2FeP2O7,3.9852
CaCuSb2O7,0.36229999999999984
TeS2N3Cl5,0.4378
NaZn2H3(SO4)2,4.3334
Al4V13Si2(SbO14)2,0.01989999999999981
CsGeBr3,2.157
Ca4Al6SO12,3.7267
Ti3TeO8,3.157
ScFeO3,0.9040000000000004
Zn3Cr3(AsO4)4,0.9683000000000002
La3CuSnS7,1.7763999999999998
LiNbCuO4,0.10179999999999988
Ge4PbO9,3.4876000000000005
CsCoF4,0.16370000000000007
Na2Cd(SiO3)2,2.87
CsAlZnF6,5.039
CaCu3(MoO3)4,0.8010999999999999
MgP(CO4)2,0.7208000000000001
Tl4Br3Cl,2.0156
Li4Cu4Cl10O,0.04679999999999995
KTlCl3,0.902
K6Zr3H8(OF)12,3.3586
Li3Pr2(BO3)3,4.7278
FePSe3,0.2601
MgSn(BO3)2,3.623
SrLaGa3O7,3.2716000000000003
Li12Mn11Fe(PO4)12,3.6905
Nb2P4O15,3.2682
Tl2Pt(CN)4,2.5584
Ba2CaMoO6,2.258
NaLa9(Ge3O13)2,3.7706
HoClO2,0.11850000000000005
Cs3Mn3V4O16,0.8896999999999999
Na2BiBPO7,0.029200000000000007
RbCr5S8,0.2911000000000001
UH12(ClO2)3,0.5445000000000002
Fe2PHO3F2,4.1282000000000005
Ba4CaCu2CO9,0.10359999999999968
Na8(NiO2)9,0.3853
Mg2Nb2TeO8,1.1145
AlNi3Se2ClO8,1.5995999999999997
SrCaNiWO6,3.3484
Cs3Y(PO4)2,4.4731000000000005
Li2CuP3H8O13,1.6309000000000005
CuH10C2(NCl2)2,0.3378
Ca2Al2(SiO4)3,0.023600000000000062
Na2LiBiF6,4.3529
LiMnP2O7,1.3146999999999998
K3Ta2Cu3S8,2.1985
NaFe(SeO3)2,2.2548
H5SeNO4,3.4668
Na4TeSe,1.9095
Mg3(HO3)2,2.2218
Er3B5O12,5.3497
MgWO2,0.4589999999999996
Ta2Sn2O7,1.4852
Ba3(H6Ir)2,3.1548000000000003
K2TiPCO7,0.1251000000000002
Co2(GeS)3,0.5346000000000002
Ho2Ge5Ru3,0.07860000000000067
Ca3Mn2(Si2O7)2,1.817
TlSbF4,3.8659
EuH4S2NO8,0.0007000000000000339
ScClO,3.9228
CaV4(AgO6)2,1.9174
Na3B7O12,4.9219
LiYMg14O16,4.200699999999999
YMgCu2,0.07789999999999964
Sr2Ga2S5,2.5153
Zr2CuIr,0.07019999999999982
AgH3O2,1.0711
Ca2HgPd,0.17910000000000004
TaZn2BiO6,2.2341
TlHg5Br11,2.1971
NaHoP2O7,5.344600000000002
Ba20Ru11PtO48,0.00240000000000018
Pr8Sb2S15,1.8916
K3AuSe13,0.7186000000000001
BaMo2(PO4)4,2.3292
LaV2IO9,2.5485
AgPdF6,0.2169000000000001
HoMg(WO3)2,1.9252
Li3Mn2P2(CO7)2,0.6349
K3Ta3Si2O13,2.9726
K4GeO4,2.7837
BaZnWF7,3.1929
Ba3Y5(CuO5)3,0.18920000000000006
Li2TiMn3O8,0.7382
Lu2(SO5)3,0.33230000000000004
H2Ru4(CO)13,1.7978999999999998
ThMgHg2,0.3356999999999992
Ca(RhO2)2,0.8186999999999998
MgBiSbO5,1.3769
Cs2Mn(PO3)4,4.6555
Mg4P6SN12,4.830500000000002
Bi3B7O12,0.4014999999999995
La3BeBiS7,1.7015000000000002
Li4Mn2Cr3Sb3O16,0.3962000000000003
P2PdPbO7,0.5228000000000002
In2WO6,2.9534
Cs2KCrCl6,1.7702
NaLiCdS2,1.6134
Ni5Ge(BO5)2,0.09640000000000004
NaCrO2,2.8907
RbLi2Ni2(BO3)3,0.8729
Li3Bi2(PO4)3,3.8819
BaCuAs,0.029300000000000107
Pr6IrCl11,0.6391
LiLa(WO4)2,3.6975
Li2FeNi(PO4)2,3.0236
TaBi(P2O7)2,3.0383
NaFe3(PO4)3,0.4312
Li14Mn2S9,1.7707
Sr15La2Cl36,2.5314
NaTiSe4,0.9159999999999999
BaHo2O4,3.2309
Yb(NdS2)2,2.0395
BiBO3,3.0022
HS2IO8,2.7665
Ca2CuTe4(ClO5)2,0.7174999999999998
Ga3P3H6CNO13,0.5217
K2Si4SbO11,0.3169999999999997
Pr2Nb2S7O30,0.1392
CsNd5Se8,1.6224999999999996
Ti9Fe11O30,1.3462
Sn3H8C2NO7,0.07650000000000001
Na2Si(S2O7)3,5.3318
Ca3Si3(NiO6)2,0.07799999999999985
Dy3CuGeSe7,1.1132
GeBiH8C2S4N,2.4689
Na3Co(Mo3O16)2,0.4285000000000001
RbV3(SeO6)2,2.3219000000000003
MgH2(SeO3)2,4.2293
Ba3LaZnReWO12,2.0438
Na3PSe4,1.1054000000000002
UCr4(H3O4)6,2.367
Cs2MoO8,1.9624
Al2Si3(SnO4)3,2.1257
Na4CO4,2.1989
Rb3NbS4,2.4442
Ba(PrSe2)2,1.6190000000000002
SmAgO2,2.5214000000000003
Na2Sn4O9,1.4813
Li5Si2NiO8,1.1171000000000002
BeH8(IO5)2,3.8899
Li2Mn3P4(HO4)4,3.6289
CaBi2(CO4)2,1.4708999999999994
AlB3H14N,1.1690999999999998
Li4Ti3Mn3(CoO8)2,0.7553000000000001
KS,1.469
V3(SbCl12)2,0.0182
Ba2CdSn,0.12329999999999995
RuSeS,0.4269000000000007
EuTl2,0.05529999999999991
RbLu(MoO4)2,3.0358
Na3Cr(BO3)2,2.7158
La2IrRh,0.1858
Mg2Mn3O8,1.3632000000000004
K9Ce(PS4)4,0.20299999999999985
Os2O3F7,0.5983999999999999
NaMn4(AsO4)3,1.1332
Ca2AsI,1.5571000000000002
SnBr4,2.7003
KFeP4(H2O7)2,3.0577
AgF3,0.14480000000000004
Ba5B20(H2O19)2,0.10799999999999996
KAgC2(SN)2,2.9337
HgPdF4,0.1819
HfO3F4,1.5639999999999996
NaAlCdF6,4.6080000000000005
Na3Bi(BO3)2,3.1381
RbYMg30O32,4.0001
NiP2H2O7,4.5438
KB6H4(OF3)2,2.7042
CaZrTi2O7,2.8891000000000004
Nd2EuSe4,0.4859
Ca4Ti3Si4SnO20,3.0424
CrSb(PO4)2,1.5183999999999995
LiMg2H7Os,3.3761
Os3C9Se2O9,2.3869
NbCl5,2.2205
Co3(BO3)2,2.1624
K2Na2Nd4Nb2O13,3.7587
CrH5O4,2.4813
K2Ti8O17,2.7787
Nd6S4BrN3,1.2748999999999997
Ba11B26P2(H3O29)2,4.492699999999999
RbNb3(PO5)3,0.012199999999999987
V2Bi8O17,0.7101000000000006
Ca3Hf3AgF20,0.8403000000000003
Li11TiAs5,0.2806000000000002
Na2Zn3H4(Se2O7)2,4.0529
TlSbAs2PbS6,1.4845000000000002
Dy(BrO2)3,1.5607000000000002
NaY9(Si3O13)2,4.4341
Na2NbF6,0.2885
BaTi(SiO3)3,3.0637000000000003
BaHoCo4O7,0.18389999999999995
K3CeBr6,0.3148
Cs2LiCr3F12,2.9483
LiGdCl4,2.136
KRb2ScI6,2.339
Li4Cr3Co(PO4)4,0.5533999999999999
Bi17(WO11)3,1.2760000000000007
Ga(FeO2)2,1.2133000000000005
Li3Mn4(FeO6)2,0.3988
Mg2Al4Si5O18,4.8175
LaPb6BrO7,1.9305
RbSnF3,3.7461
Rb3AgSn3Se8,1.1725
Rb2TlCl5O,0.5925
H8W(S2N)2,1.9874
Sn2SI2,1.6146000000000005
YbHCl,4.0777
BaPrCuTe3,0.6455000000000002
Ag2CSNClO4,2.5329
KNa4Te2PdO22,0.0005999999999999892
Li2Ti3ZnO8,3.1268
KAuSe,1.8159999999999998
Bi3O4F,2.0043
Li6Mn3(PO4)4,3.3653000000000004
Li4NCl,1.7617
Li9CrN5,1.0746000000000002
Os(SeBr6)2,0.1023
Ba3Pr(BO2)9,5.0615
Sr2InSbO6,1.7508999999999997
K2RbNdF6,5.1535
K4WS3O14,3.4321
Li2Cr5O12,0.5972000000000001
Na3La8Ti9Mn3O36,1.1728000000000005
HoCuPbS3,1.6269999999999998
GdCo3B2,0.028999999999999918
KY(PO3)4,5.328399999999999
CsSm2CuSe4,0.8770000000000002
Cs2TiV3(PO6)3,2.0845
Li8Mn3Fe5(BO3)8,3.0354
MnInF3,2.4640000000000004
CsFeH24(SeO10)2,2.9157
AlCNO5,0.3278
LaCd2Ag,0.028300000000000214
La4Si2Se3O7,2.2305
LuBr3,3.0669000000000004
GaCuSnSe4,0.4152999999999998
CsK2InCl6,3.6959
CaGd2(GeO3)4,3.1538
CaZnF4,5.1236
K2LiGaF6,6.1271
Co2(GeSe)3,0.4079999999999995
NaYCO3F2,5.2379
Ta3(OF)5,2.197
NaZnSiO4,0.3975
SiP3RuO11,0.005399999999999849
CaMg30SiO32,2.043799999999999
Li4TeO5,2.8137
Ca3Mg9Al8(SiO4)12,4.9744
Fe2Te4H3ClO12,2.0646
SmTiClO3,3.2110000000000003
CsGeSbO5,1.6632999999999998
Rb7Au5O2,0.6267999999999999
Na6Al4Fe(Si4O13)2,2.999
K2Bi3F11,3.8253
Ca4Ce2TiSi4(BO6)4,1.3490000000000002
Tl4SnI6,2.1932
Rb2CeAgI6,0.21369999999999972
K(MoO2)4,0.9908
K3Nb2CuSe12,1.2553
V2Cu(PO7)2,0.21159999999999995
Cs2RbAsBr6,2.8942
V3OF7,1.1207
GdMg2Ag,0.0012999999999996348
K2Zn2Si8O19,4.2179
KGdH2C2SO9,2.7884
Cs3ZnH5,2.7476
ThSbRh,0.7443999999999997
Li3BiO4,1.3994999999999995
RePO6,2.1608
Rb2LuCuCl6,2.2471
KScH4(C2O5)2,3.262
Li6V3Fe(PO4)6,1.5995
Li8Mn7V(PO4)12,0.0132000000000001
K3Mn4P5H3O20,0.7713999999999999
CsSrI3,3.8228
PrOF,4.437099999999999
SeBr,1.7372999999999998
Os(SCl4)6,0.14619999999999989
Na3P6(PbO9)2,0.5991999999999997
Ca2ScNbO6,3.1458
KNaSr8(BO3)6,3.784
Ba3NaSr(SbO4)3,1.5656999999999996
Li10Mn2V3Cr3O16,1.8133
NaMg30MnO32,1.5873
Li2SiF6,8.0813
Ba2InOsO6,0.4183000000000003
Na2TaAuF6,1.1315
Ba2CuTeO6,0.17870000000000008
K3AgSn3Se8,1.1216000000000002
KTa5Pb2O15,2.4247
BaCaVF7,2.3948
Li3V7O12,1.0818999999999996
Ba2Ni7F18,4.8408
CrMoO3,0.7679999999999998
NaV(NF3)2,1.6322
Li4TiNi5(PO4)6,2.3246
BaMo2(PO6)2,2.9956
Mg3H4O5,3.5652
Ba3(ClO)2,2.439
Li6Fe5CoO12,1.5568999999999995
Zn2Cu10Sn5Hg3S20,0.0025999999999992696
Sr8Si2PtO14,2.254
Na3(Mo9O26)2,0.7681000000000002
RbAu,0.3714000000000001
KHoBeF6,7.398199999999999
SrC4(O2F3)2,4.548
K2PdO2,1.3697
Tb2Ge(BO4)2,4.6054
Cs2Cu2Sb2Se5,0.8199000000000001
K2SnS3,2.2351
KVCdO4,3.0905
Ba2SnSe4O5,0.21340000000000006
NaSmS2,2.2312
LiEr(WO4)2,3.8102
Ba2HoSbO6,3.4155
ZnH12(NO3)2,1.8922
CoH12(BrO3)2,2.8243
Ba2GeO4,4.176399999999999
SrSb(PO4)2,1.6429999999999998
SmThCN,0.02179999999999982
TbGdO3,3.0933
CaCO3,4.999499999999999
Rb2PrI5,3.0842
K2PtS15,1.9165
Li7Cr4P9O32,2.9298
LiMo2P2O9,1.7609
Cs2NaAu3(CN)6,2.5728
Li3MnSiCO7,0.8431000000000002
Ba2Mn3(SeO3)6,0.9555999999999998
TeSe(NO5)2,0.1229
K2Mn(NbCl3)6,1.0316999999999998
Na4Sr2TiAs4,1.2117
Tb9Al5S21,2.4118
VP2O7,1.3194
Sr2PIO4,4.252000000000002
MgSn(GeO3)2,1.8365000000000005
NiSnF6,4.0928
V2CoO8,0.1733
MgBiMoO5,1.5255999999999998
SrSnS3,0.9201999999999996
TiPN3,0.5396000000000001
Mg2GaHg,0.06390000000000029
Cr2(CN2)3,1.1910000000000005
KAlO,0.1318999999999999
GeBr4,2.9647
Sr3(AlP2)2,1.3371000000000004
AlBiCl6,3.7506
Ag2C4Br3N,0.02590000000000004
K3AlF6,6.2965
Ca6Ga6Si3(HO12)2,0.3997999999999999
Mg3Ge3(BiO6)2,2.6657
BaNaP,0.8555000000000001
K2Pt(NO2)4,2.1194
CsVOF4,3.5538
Si3(BiO3)4,3.8979
BaTb2PdO5,2.0216
CeAsO4F,1.4377000000000002
Rb2SbAuCl6,0.25049999999999994
Li4Co3P4(H3O4)6,2.9627
KICl4O,0.32320000000000004
TbPS,0.40700000000000003
Ba2In2Si3SO10,2.882000000000001
MgB4(H10N)2,6.0667
KLaTiO4,2.3591
Be3ZnO4,4.264899999999999
LaSeF,1.7260999999999995
Li4Ti3Cr3(FeO8)2,0.7337000000000002
Li6W2O9,2.6091
CaAl2O4,4.3446
Ba20Hg103,0.1837
BaVCu4P4O17,0.005599999999999827
La6Sm2Cr5(FeO8)3,1.4566000000000008
LuWO4,1.9631000000000003
Li2SnP2O7,3.9316
SmV2IO9,2.4763
Zn7(SbO6)2,0.6033
CaCr(PO3)4,2.209
HoTmO3,4.4954
Pb3(BrO)2,2.3882
C11N4,2.4166000000000007
Zr6FeCl14,1.446
Ba3Ho2Cu2PtO10,0.3026
Al2Co2O7,0.44039999999999946
LaC2ClO7,0.6465
RbBaPS4,2.2622
LiHO,4.0057
Rb2U(SeO6)2,0.4431
MgSiO3,4.6484
AlFe2BO5,2.6247
Rb2PtF6,2.6425
MgBe2Pt,0.4264999999999999
Li2Cr(H2O3)2,3.052
Rb2LiNdBr6,4.001
Mn2Te3O8,2.4645
SbPS4,2.0791
CdCu2SiS4,0.9802999999999996
RbBi(MoO4)2,3.1055
Li3VCrP2(O4F)2,0.5934999999999997
KCS2N(O2F)2,4.4578
Rb3BP2,1.5884
Na2PrN5O16,0.5521
K3GaSe3,2.0865
Sr(AsO4)2,2.1877
Mg63Si32Bi,0.12399999999999968
Rb7Th2(P2Se7)3,1.0757
LiPr(SO4)2,5.3098
Mg2Nb2FeO8,2.4827000000000004
Si4Ge(H3C)11,3.8206
BaVPO6,2.4690000000000003
K3SiF7,5.9196
Ba2LiB10O19,0.023400000000000032
ZnSi(AgO2)2,0.6068
AsS4N4F5,1.8972
Nb(PO3)4,0.1694
Cs2CN2,2.2801
Pr2MnSb3,0.05270000000000018
Li5BO4,5.3981
LiDy(SO4)2,5.7207
Cs2Mg2(MoO4)3,4.2700000000000005
Nd2(OF)3,0.7477
Na5CuCO5,1.4091000000000002
K3InBr6,2.4086
VZn2O4,1.6010999999999995
LiMg30WO32,3.3633999999999995
Rb3B12H12I,4.6171
La2ThSe5,1.1113999999999995
LiP4(RuO7)2,0.015400000000000082
SmEuCuS3,0.02150000000000052
LuH24C4N4Cl7,4.8904
LiDy2Cl5,0.1485000000000003
La2HfSe5,0.8016999999999994
Zn2P2O7,3.6862
LiBe2Au,1.0827
Zn8B3H3O14,2.4989
Na5V7O14,0.22079999999999966
Cs2NaLuCl6,5.3362
CsBa2SnS4Cl,2.5462
NaFe2Mo2H3O10,2.7018
Ho6Se11,0.5492999999999997
Li7MnP4O14F,3.9907
Li4Nb3V2Co3O16,0.4493999999999998
K2CuP2O7,0.1431
Cs3ZnBr5,3.6429
Sm3CuSiSe7,1.3713999999999995
Mg2CoO4,0.7200000000000002
Fe17O18,1.5382999999999996
Bi2PbF8,3.8231
K2RbErV2O8,3.4064
Te2As2Se8S(OF6)2,1.3994
Sb2Cl7F3,1.5045000000000002
MgSe2,1.634
Rb2Ta15O32,0.05679999999999996
LiVPO4F,1.6248000000000002
Na7Fe4P9O32,2.6487
YMnCrO5,0.0908000000000002
MnH16C4(Br2N)2,2.7217
Li10Mn3Cr5O16,0.1735000000000002
B2H26C8N20Cl2O,4.1012
Ba6Lu2(WO6)3,2.9893
MgMoRu2,0.08969999999999967
CuNiO2,0.0032000000000005357
Li4Ti2V3Co3O16,1.3842000000000003
K4Ge(PS3)4,2.1158
AgH11C4(SO)3,3.4244
Ge5F12,4.3696
CaLaFeMoO6,1.1514000000000006
LiC2NO6,1.616
LiNi(PO3)4,0.6741000000000001
Rb3GePSe7,1.5629
FePbC5N6O,2.333
Mn5(FeO3)4,0.6869000000000001
NaGa6AgTe10,0.8402999999999996
Na3SiSnBO7,2.8195
In2Sn3S7,0.5128000000000004
ZnSbO3,0.6336000000000004
Cs8Na4YHo3Cl24,5.1015
Ca20Er10F69,0.6417000000000002
Sn3N4,0.23079999999999945
LuSeI,0.2774000000000001
Li6MnFe5(BO3)6,2.8379000000000003
AgMo4H22C8(NO5)3,2.1441
MoCl3O,2.4587
Cs2TlSbF6,2.486800000000001
MgV2(SiO4)3,1.5671999999999997
RePCl9,0.8379000000000001
K2RbBiBr6,3.4181
CuW3Cl7,2.3724000000000003
BaH6F8,7.5667
Mg3Mn4O7,0.5658000000000003
NaMn3F10,1.4189
Li2Mo3S4,1.4366000000000003
Zn4SiTePbO10,2.2881000000000005
CaCu2(GeO3)4,0.3326
Gd3Se2NO,1.6596000000000002
Pb3(NO4)2,2.1194999999999995
La(AuF4)3,2.1504
Tm4Si2S3O7,2.6506
Mg4Al3(HO)17,2.4294
MnVP2(O4F)2,1.1557
CsSm(WO4)2,3.4595
BaLi4O3,3.4385000000000003
Zn4SO13,0.03899999999999992
BaNp(PO4)2,0.23399999999999999
K2BiF5,4.7686
H5BrNO,4.3535
Mg149Ir,0.05410000000000004
Nd2H6Se7O20,3.5469000000000004
PH18PtC6S3BrF6,3.0038
Na4SrU3O12,2.0704
NaBH8O7,3.8757
K2TcH9,4.9508
Ta8Pb6O25,0.3283000000000005
RbMnPO4,2.8775
Li2Sn(PO3)4,4.0592000000000015
SbTeRu,0.7001999999999997
Rb2Si5NiO12,3.8268
TlCuAsO4,0.008000000000000007
